['2018-10-28 23:51:51+00:00'],['عجزت اعرف من تشجع...مره برشلونه..ومره القيصومه..ومره فريق حارتنا https://twitter.com/1Xmy53caFDtzR2O/status/1056694752446431236 …'],['k3kk555']
['2018-10-28 23:51:48+00:00'],['الليله غير... برشلونه يكتسح في الكلاسيكو والاهلي الملكي يقدم سيمفونيه فخمه بشبابه الواعد وفي ملعب النار المخيف دائما الراقي لا يحسن الكلام والرد الا فوق المستطيل الاخضر ورحم الله القائل :اذا فاز الاهلي تنام الارض مبسوطه'],['wabumelha']
['2018-10-28 23:51:17+00:00'],['ههههههه طيب مثل ما بدك بس شو محل ليفانتي واشبيلية والافيس من الاعراب ؟ ولا هدول كومبارس وضيفتهن يجهزو الريال للفضيحة الكبرى ولا شو الكلاسكو الجاي خمسة وخميسة هي وضيفة برشلونة'],['YAZANSY54']
['2018-10-28 23:51:05+00:00'],['عدد البطولات اللي حصل عليها برشلونة في دوري ابطال اوروبا https://twitter.com/Hossam_yehia74/status/1056688858841186304 …'],['3omr_sabry']
['2018-10-28 23:50:53+00:00'],['مدريدي امه بتصحيه وبتقوله اصحي يابني الساعة بقت ستة قالها ايه دا هما لسا بيجيبوا اجوان !! #ريال_مدريد_برشلونه @modestboy27pic.twitter.com/kqLzyzDIQT'],['bayoo220']
['2018-10-28 23:50:46+00:00'],['5 بس ده مش ضعف ف دورى الابطال ده علشان الحسد بس مش اكتر وع فكره برشلونه الفرقه الوحيده ف العالم اللى خدت 6 بطولات ف سنه واحده الريال بقاا عمرهاا م خدت الثلاثيه المحليه'],['A7med_omar_11']
['2018-10-28 23:50:27+00:00'],['جماهير برشلونة لـ لوبيتيغي بعد الخُماسية : أبقى جولين نحن نحبك https://bit.ly/2yFvLXl pic.twitter.com/eTVT6sRzqp'],['Sport360TV']
['2018-10-28 23:50:08+00:00'],['مايفسده الريال يزوده الاهلي ويوم مايعلم بيه الا ربنا.. #الاهلي_الوصل #برشلونه_ريال_مدريد'],['Amouri_74']
['2018-10-28 23:49:59+00:00'],['لو كان الامر بيدي ابقيكي في برشلونة حتى يفوزوا بالخمسة https://twitter.com/yara_lb/status/1056575556807024640 …'],['jasemjj2011']
['2018-10-28 23:49:52+00:00'],['والله العظيم انه صادق دايما برشلونة كعبه عالي وافضل من الريال مو شرط يكون عنده ابطال اكثر يكون افضل من برشلونة في المواجهات برشلونة كعبه عالي . https://twitter.com/OBAID_ALESSI/status/1056593783352160256 …'],['iMusl9']
['2018-10-28 23:49:40+00:00'],['إعادة الكلاسيكو التاريخي للبارسا (5-1) الأن للي حاب يتفرج #برشلونه_ريال_مدريد'],['fcbarcelona_200']
['2018-10-28 23:49:28+00:00'],['مهاجم ريال مدريد .... مهاجم برشلونة كريم بن زيما صاموئيل ايتو كريم بن زيما تيري هنري كريم بن زيما زلاتان ابراهيموفيتش كريم بن زيما. ديفد فيا كريم بن زيما. لويس سواريز ادري كريم بن زيما لازم علينا لزمة وما ادري وما يقدر النادي يشتري بديل pic.twitter.com/niIX2O7fsx'],['Waleeed_RM']
['2018-10-28 23:49:27+00:00'],['ولد راموس اربع ابطال برشلونه بكبره خمسه ما الومهم pic.twitter.com/XZFG3V0w7y'],['_SlI9b']
['2018-10-28 23:49:12+00:00'],['مقام ايه بس يا ابراهيم ده الريال لعب مع برشلونة في وجود رونالدو 30 ماتش فاز في8 بس وتعادل في 8 وخسر في 14'],['ronquariz']
['2018-10-28 23:49:10+00:00'],['I liked a @YouTube video http://youtu.be/Cc9KHlhYOIQ?a تحليل ماتش برشلونة و ريال مدريد عليه العوض'],['3abdo5aled']
['2018-10-28 23:48:53+00:00'],['#برشلونه_ريال_مدريد فضيحه كرويه وقد اعتاد الريال عليها ليست بشيئ الغريبpic.twitter.com/o8yV7yLoUO'],['Mjalhazmi56']
['2018-10-28 23:48:37+00:00'],['اهداء لكل مدريدي عاشق #برشلونه_ريال_مدريدpic.twitter.com/gY0Vbvb7MH'],['Itt7adii']
